日付,製品コード,製品,販売数,単価,売上金額,曜日,月,年
2023-11-21,P002,製品B,129,1500,193500,火,11,2023
2023-11-21,P003,製品C,162,2000,324000,火,11,2023
2023-11-21,P004,製品D,222,2500,555000,火,11,2023
2023-11-21,P005,製品E,209,3000,627000,火,11,2023
2023-11-22,P001,製品A,82,1000,82000,水,11,2023
2023-11-22,P002,製品B,108,1500,162000,水,11,2023
2023-11-22,P003,製品C,170,2000,340000,水,11,2023
2023-11-22,P004,製品D,232,2500,580000,水,11,2023
2023-11-22,P005,製品E,266,3000,798000,水,11,2023
2023-11-23,P001,製品A,73,1000,73000,木,11,2023
2023-11-23,P002,製品B,106,1500,159000,木,11,2023
2023-11-23,P003,製品C,176,2000,352000,木,11,2023
2023-11-23,P004,製品D,223,2500,557500,木,11,2023
2023-11-23,P005,製品E,265,3000,795000,木,11,2023
2023-11-24,P001,製品A,80,1000,80000,金,11,2023
2023-11-24,P002,製品B,118,1500,177000,金,11,2023
2023-11-24,P003,製品C,162,2000,324000,金,11,2023
2023-11-24,P004,製品D,196,2500,490000,金,11,2023
2023-11-24,P005,製品E,235,3000,705000,金,11,2023
2023-11-25,P001,製品A,62,1000,62000,土,11,2023
2023-11-25,P002,製品B,98,1500,147000,土,11,2023
2023-11-25,P003,製品C,117,2000,234000,土,11,2023
2023-11-25,P004,製品D,135,2500,337500,土,11,2023
2023-11-25,P005,製品E,179,3000,537000,土,11,2023
2023-11-26,P001,製品A,46,1000,46000,日,11,2023
2023-11-26,P002,製品B,56,1500,84000,日,11,2023
2023-11-26,P003,製品C,81,2000,162000,日,11,2023
2023-11-26,P004,製品D,93,2500,232500,日,11,2023
2023-11-26,P005,製品E,106,3000,318000,日,11,2023
2023-11-27,P001,製品A,88,1000,88000,月,11,2023
2023-11-27,P002,製品B,119,1500,178500,月,11,2023
2023-11-27,P003,製品C,144,2000,288000,月,11,2023
2023-11-27,P004,製品D,213,2500,532500,月,11,2023
2023-11-27,P005,製品E,232,3000,696000,月,11,2023
2023-11-28,P001,製品A,70,1000,70000,火,11,2023
2023-11-28,P002,製品B,118,1500,177000,火,11,2023
2023-11-28,P003,製品C,141,2000,282000,火,11,2023
2023-11-28,P004,製品D,187,2500,467500,火,11,2023
2023-11-28,P005,製品E,240,3000,720000,火,11,2023
2023-11-29,P001,製品A,89,1000,89000,水,11,2023
2023-11-29,P002,製品B,117,1500,175500,水,11,2023
2023-11-29,P003,製品C,139,2000,278000,水,11,2023
2023-11-29,P004,製品D,184,2500,460000,水,11,2023
2023-11-29,P005,製品E,275,3000,825000,水,11,2023
2023-11-30,P001,製品A,89,1000,89000,木,11,2023
2023-11-30,P002,製品B,131,1500,196500,木,11,2023
2023-11-30,P003,製品C,159,2000,318000,木,11,2023
2023-11-30,P004,製品D,196,2500,490000,木,11,2023
2023-11-30,P005,製品E,215,3000,645000,木,11,2023
2023-12-01,P001,製品A,86,1000,86000,金,12,2023
2023-12-01,P002,製品B,117,1500,175500,金,12,2023
2023-12-01,P003,製品C,142,2000,284000,金,12,2023
2023-12-01,P004,製品D,170,2500,425000,金,12,2023
2023-12-01,P005,製品E,249,3000,747000,金,12,2023
2023-12-02,P001,製品A,58,1000,58000,土,12,2023
2023-12-02,P002,製品B,76,1500,114000,土,12,2023
2023-12-02,P003,製品C,121,2000,242000,土,12,2023
2023-12-02,P004,製品D,153,2500,382500,土,12,2023
2023-12-02,P005,製品E,154,3000,462000,土,12,2023
2023-12-03,P001,製品A,40,1000,40000,日,12,2023
2023-12-03,P002,製品B,63,1500,94500,日,12,2023
2023-12-03,P003,製品C,82,2000,164000,日,12,2023
2023-12-03,P004,製品D,92,2500,230000,日,12,2023
2023-12-03,P005,製品E,118,3000,354000,日,12,2023
2023-12-04,P001,製品A,75,1000,75000,月,12,2023
2023-12-04,P002,製品B,101,1500,151500,月,12,2023
2023-12-04,P003,製品C,144,2000,288000,月,12,2023
2023-12-04,P004,製品D,171,2500,427500,月,12,2023
2023-12-04,P005,製品E,263,3000,789000,月,12,2023
2023-12-05,P001,製品A,78,1000,78000,火,12,2023
2023-12-05,P002,製品B,127,1500,190500,火,12,2023
2023-12-05,P003,製品C,159,2000,318000,火,12,2023
2023-12-05,P004,製品D,169,2500,422500,火,12,2023
2023-12-05,P005,製品E,259,3000,777000,火,12,2023
2023-12-06,P001,製品A,80,1000,80000,水,12,2023
2023-12-06,P002,製品B,107,1500,160500,水,12,2023
2023-12-06,P003,製品C,159,2000,318000,水,12,2023
2023-12-06,P004,製品D,207,2500,517500,水,12,2023
2023-12-06,P005,製品E,261,3000,783000,水,12,2023
2023-12-07,P001,製品A,68,1000,68000,木,12,2023
2023-12-07,P002,製品B,111,1500,166500,木,12,2023
2023-12-07,P003,製品C,174,2000,348000,木,12,2023
2023-12-07,P004,製品D,191,2500,477500,木,12,2023
2023-12-07,P005,製品E,250,3000,750000,木,12,2023
2023-12-08,P001,製品A,87,1000,87000,金,12,2023
2023-12-08,P002,製品B,123,1500,184500,金,12,2023
2023-12-08,P003,製品C,164,2000,328000,金,12,2023
2023-12-08,P004,製品D,168,2500,420000,金,12,2023
2023-12-08,P005,製品E,242,3000,726000,金,12,2023
2023-12-09,P001,製品A,60,1000,60000,土,12,2023
2023-12-09,P002,製品B,89,1500,133500,土,12,2023
2023-12-09,P003,製品C,115,2000,230000,土,12,2023
2023-12-09,P004,製品D,149,2500,372500,土,12,2023
2023-12-09,P005,製品E,158,3000,474000,土,12,2023
2023-12-10,P001,製品A,40,1000,40000,日,12,2023
2023-12-10,P002,製品B,56,1500,84000,日,12,2023
2023-12-10,P003,製品C,69,2000,138000,日,12,2023
2023-12-10,P004,製品D,83,2500,207500,日,12,2023
2023-12-10,P005,製品E,120,3000,360000,日,12,2023
2023-12-11,P001,製品A,71,1000,71000,月,12,2023
2023-12-11,P002,製品B,116,1500,174000,月,12,2023
2023-12-11,P003,製品C,165,2000,330000,月,12,2023
2023-12-11,P004,製品D,201,2500,502500,月,12,2023
2023-12-11,P005,製品E,212,3000,636000,月,12,2023
2023-12-12,P001,製品A,81,1000,81000,火,12,2023
2023-12-12,P002,製品B,110,1500,165000,火,12,2023
2023-12-12,P003,製品C,133,2000,266000,火,12,2023
2023-12-12,P004,製品D,178,2500,445000,火,12,2023
2023-12-12,P005,製品E,242,3000,726000,火,12,2023
2023-12-13,P001,製品A,82,1000,82000,水,12,2023
2023-12-13,P002,製品B,117,1500,175500,水,12,2023
2023-12-13,P003,製品C,144,2000,288000,水,12,2023
2023-12-13,P004,製品D,188,2500,470000,水,12,2023
2023-12-13,P005,製品E,235,3000,705000,水,12,2023
2023-12-14,P001,製品A,86,1000,86000,木,12,2023
2023-12-14,P002,製品B,131,1500,196500,木,12,2023
2023-12-14,P003,製品C,157,2000,314000,木,12,2023
2023-12-14,P004,製品D,184,2500,460000,木,12,2023
2023-12-14,P005,製品E,204,3000,612000,木,12,2023
2023-12-15,P001,製品A,85,1000,85000,金,12,2023
2023-12-15,P002,製品B,100,1500,150000,金,12,2023
2023-12-15,P003,製品C,174,2000,348000,金,12,2023
2023-12-15,P004,製品D,166,2500,415000,金,12,2023
2023-12-15,P005,製品E,211,3000,633000,金,12,2023
2023-12-16,P001,製品A,58,1000,58000,土,12,2023
2023-12-16,P002,製品B,90,1500,135000,土,12,2023
2023-12-16,P003,製品C,93,2000,186000,土,12,2023
2023-12-16,P004,製品D,149,2500,372500,土,12,2023
2023-12-16,P005,製品E,171,3000,513000,土,12,2023
2023-12-17,P001,製品A,34,1000,34000,日,12,2023
2023-12-17,P002,製品B,63,1500,94500,日,12,2023
2023-12-17,P003,製品C,67,2000,134000,日,12,2023
2023-12-17,P004,製品D,107,2500,267500,日,12,2023
2023-12-17,P005,製品E,122,3000,366000,日,12,2023
2023-12-18,P001,製品A,77,1000,77000,月,12,2023
2023-12-18,P002,製品B,116,1500,174000,月,12,2023
2023-12-18,P003,製品C,131,2000,262000,月,12,2023
2023-12-18,P004,製品D,175,2500,437500,月,12,2023
2023-12-18,P005,製品E,263,3000,789000,月,12,2023
2023-12-19,P001,製品A,87,1000,87000,火,12,2023
2023-12-19,P002,製品B,132,1500,198000,火,12,2023
2023-12-19,P003,製品C,174,2000,348000,火,12,2023
2023-12-19,P004,製品D,193,2500,482500,火,12,2023
2023-12-19,P005,製品E,238,3000,714000,火,12,2023
2023-12-20,P001,製品A,70,1000,70000,水,12,2023
2023-12-20,P002,製品B,117,1500,175500,水,12,2023
2023-12-20,P003,製品C,151,2000,302000,水,12,2023
2023-12-20,P004,製品D,164,2500,410000,水,12,2023
2023-12-20,P005,製品E,258,3000,774000,水,12,2023
2023-12-21,P001,製品A,84,1000,84000,木,12,2023
2023-12-21,P002,製品B,105,1500,157500,木,12,2023
2023-12-21,P003,製品C,137,2000,274000,木,12,2023
2023-12-21,P004,製品D,171,2500,427500,木,12,2023
2023-12-21,P005,製品E,258,3000,774000,木,12,2023
2023-12-22,P001,製品A,67,1000,67000,金,12,2023
2023-12-22,P002,製品B,111,1500,166500,金,12,2023
2023-12-22,P003,製品C,165,2000,330000,金,12,2023
2023-12-22,P004,製品D,192,2500,480000,金,12,2023
2023-12-22,P005,製品E,209,3000,627000,金,12,2023
2023-12-23,P001,製品A,58,1000,58000,土,12,2023
2023-12-23,P002,製品B,74,1500,111000,土,12,2023
2023-12-23,P003,製品C,92,2000,184000,土,12,2023
2023-12-23,P004,製品D,147,2500,367500,土,12,2023
2023-12-23,P005,製品E,174,3000,522000,土,12,2023
2023-12-24,P001,製品A,41,1000,41000,日,12,2023
2023-12-24,P002,製品B,55,1500,82500,日,12,2023
2023-12-24,P003,製品C,85,2000,170000,日,12,2023
2023-12-24,P004,製品D,84,2500,210000,日,12,2023
2023-12-24,P005,製品E,104,3000,312000,日,12,2023
2023-12-25,P001,製品A,70,1000,70000,月,12,2023
2023-12-25,P002,製品B,121,1500,181500,月,12,2023
2023-12-25,P003,製品C,143,2000,286000,月,12,2023
2023-12-25,P004,製品D,190,2500,475000,月,12,2023
2023-12-25,P005,製品E,196,3000,588000,月,12,2023
2023-12-26,P001,製品A,71,1000,71000,火,12,2023
2023-12-26,P002,製品B,103,1500,154500,火,12,2023
2023-12-26,P003,製品C,155,2000,310000,火,12,2023
2023-12-26,P004,製品D,202,2500,505000,火,12,2023
2023-12-26,P005,製品E,256,3000,768000,火,12,2023
2023-12-27,P001,製品A,85,1000,85000,水,12,2023
2023-12-27,P002,製品B,132,1500,198000,水,12,2023
2023-12-27,P003,製品C,154,2000,308000,水,12,2023
2023-12-27,P004,製品D,193,2500,482500,水,12,2023
2023-12-27,P005,製品E,232,3000,696000,水,12,2023
2023-12-28,P001,製品A,81,1000,81000,木,12,2023
2023-12-28,P002,製品B,106,1500,159000,木,12,2023
2023-12-28,P003,製品C,143,2000,286000,木,12,2023
2023-12-28,P004,製品D,166,2500,415000,木,12,2023
2023-12-28,P005,製品E,245,3000,735000,木,12,2023
2023-12-29,P001,製品A,83,1000,83000,金,12,2023
2023-12-29,P002,製品B,131,1500,196500,金,12,2023
2023-12-29,P003,製品C,146,2000,292000,金,12,2023
2023-12-29,P004,製品D,164,2500,410000,金,12,2023
2023-12-29,P005,製品E,226,3000,678000,金,12,2023
2023-12-30,P001,製品A,52,1000,52000,土,12,2023
2023-12-30,P002,製品B,89,1500,133500,土,12,2023
2023-12-30,P003,製品C,104,2000,208000,土,12,2023
2023-12-30,P004,製品D,118,2500,295000,土,12,2023
2023-12-30,P005,製品E,167,3000,501000,土,12,2023
2023-12-31,P001,製品A,37,1000,37000,日,12,2023
2023-12-31,P002,製品B,63,1500,94500,日,12,2023
2023-12-31,P003,製品C,72,2000,144000,日,12,2023
2023-12-31,P004,製品D,102,2500,255000,日,12,2023
2023-12-31,P005,製品E,111,3000,333000,日,12,2023
2024-01-01,P001,製品A,78,1000,78000,月,1,2024
2024-01-01,P002,製品B,137,1500,205500,月,1,2024
2024-01-01,P003,製品C,156,2000,312000,月,1,2024
2024-01-01,P004,製品D,217,2500,542500,月,1,2024
2024-01-01,P005,製品E,235,3000,705000,月,1,2024
2024-01-02,P001,製品A,78,1000,78000,火,1,2024
2024-01-02,P002,製品B,122,1500,183000,火,1,2024
2024-01-02,P003,製品C,164,2000,328000,火,1,2024
2024-01-02,P004,製品D,207,2500,517500,火,1,2024
2024-01-02,P005,製品E,254,3000,762000,火,1,2024
2024-01-03,P001,製品A,84,1000,84000,水,1,2024
2024-01-03,P002,製品B,108,1500,162000,水,1,2024
2024-01-03,P003,製品C,182,2000,364000,水,1,2024
2024-01-03,P004,製品D,195,2500,487500,水,1,2024
2024-01-03,P005,製品E,264,3000,792000,水,1,2024
2024-01-04,P001,製品A,76,1000,76000,木,1,2024
2024-01-04,P002,製品B,116,1500,174000,木,1,2024
2024-01-04,P003,製品C,152,2000,304000,木,1,2024
2024-01-04,P004,製品D,234,2500,585000,木,1,2024
2024-01-04,P005,製品E,267,3000,801000,木,1,2024
2024-01-05,P001,製品A,74,1000,74000,金,1,2024
2024-01-05,P002,製品B,138,1500,207000,金,1,2024
2024-01-05,P003,製品C,183,2000,366000,金,1,2024
2024-01-05,P004,製品D,207,2500,517500,金,1,2024
2024-01-05,P005,製品E,219,3000,657000,金,1,2024
2024-01-06,P001,製品A,61,1000,61000,土,1,2024
2024-01-06,P002,製品B,91,1500,136500,土,1,2024
2024-01-06,P003,製品C,115,2000,230000,土,1,2024
2024-01-06,P004,製品D,162,2500,405000,土,1,2024
2024-01-06,P005,製品E,191,3000,573000,土,1,2024
2024-01-07,P001,製品A,40,1000,40000,日,1,2024
2024-01-07,P002,製品B,54,1500,81000,日,1,2024
2024-01-07,P003,製品C,87,2000,174000,日,1,2024
2024-01-07,P004,製品D,91,2500,227500,日,1,2024
2024-01-07,P005,製品E,118,3000,354000,日,1,2024
2024-01-08,P001,製品A,72,1000,72000,月,1,2024
2024-01-08,P002,製品B,140,1500,210000,月,1,2024
2024-01-08,P003,製品C,175,2000,350000,月,1,2024
2024-01-08,P004,製品D,197,2500,492500,月,1,2024
2024-01-08,P005,製品E,214,3000,642000,月,1,2024
2024-01-09,P001,製品A,87,1000,87000,火,1,2024
2024-01-09,P002,製品B,125,1500,187500,火,1,2024
2024-01-09,P003,製品C,175,2000,350000,火,1,2024
2024-01-09,P004,製品D,200,2500,500000,火,1,2024
2024-01-09,P005,製品E,223,3000,669000,火,1,2024
2024-01-10,P001,製品A,89,1000,89000,水,1,2024
2024-01-10,P002,製品B,116,1500,174000,水,1,2024
2024-01-10,P003,製品C,160,2000,320000,水,1,2024
2024-01-10,P004,製品D,191,2500,477500,水,1,2024
2024-01-10,P005,製品E,273,3000,819000,水,1,2024
2024-01-11,P001,製品A,84,1000,84000,木,1,2024
2024-01-11,P002,製品B,112,1500,168000,木,1,2024
2024-01-11,P003,製品C,140,2000,280000,木,1,2024
2024-01-11,P004,製品D,192,2500,480000,木,1,2024
2024-01-11,P005,製品E,269,3000,807000,木,1,2024
2024-01-12,P001,製品A,93,1000,93000,金,1,2024
2024-01-12,P002,製品B,134,1500,201000,金,1,2024
2024-01-12,P003,製品C,141,2000,282000,金,1,2024
2024-01-12,P004,製品D,179,2500,447500,金,1,2024
2024-01-12,P005,製品E,254,3000,762000,金,1,2024
2024-01-13,P001,製品A,64,1000,64000,土,1,2024
2024-01-13,P002,製品B,86,1500,129000,土,1,2024
2024-01-13,P003,製品C,121,2000,242000,土,1,2024
2024-01-13,P004,製品D,151,2500,377500,土,1,2024
2024-01-13,P005,製品E,173,3000,519000,土,1,2024
2024-01-14,P001,製品A,46,1000,46000,日,1,2024
2024-01-14,P002,製品B,58,1500,87000,日,1,2024
2024-01-14,P003,製品C,75,2000,150000,日,1,2024
2024-01-14,P004,製品D,110,2500,275000,日,1,2024
2024-01-14,P005,製品E,129,3000,387000,日,1,2024
2024-01-15,P001,製品A,73,1000,73000,月,1,2024
2024-01-15,P002,製品B,120,1500,180000,月,1,2024
2024-01-15,P003,製品C,171,2000,342000,月,1,2024
2024-01-15,P004,製品D,234,2500,585000,月,1,2024
2024-01-15,P005,製品E,231,3000,693000,月,1,2024
2024-01-16,P001,製品A,88,1000,88000,火,1,2024
2024-01-16,P002,製品B,111,1500,166500,火,1,2024
2024-01-16,P003,製品C,153,2000,306000,火,1,2024
2024-01-16,P004,製品D,212,2500,530000,火,1,2024
2024-01-16,P005,製品E,273,3000,819000,火,1,2024
2024-01-17,P001,製品A,70,1000,70000,水,1,2024
2024-01-17,P002,製品B,141,1500,211500,水,1,2024
2024-01-17,P003,製品C,161,2000,322000,水,1,2024
2024-01-17,P004,製品D,210,2500,525000,水,1,2024
2024-01-17,P005,製品E,249,3000,747000,水,1,2024
2024-01-18,P001,製品A,77,1000,77000,木,1,2024
2024-01-18,P002,製品B,127,1500,190500,木,1,2024
2024-01-18,P003,製品C,157,2000,314000,木,1,2024
2024-01-18,P004,製品D,179,2500,447500,木,1,2024
2024-01-18,P005,製品E,239,3000,717000,木,1,2024
2024-01-19,P001,製品A,90,1000,90000,金,1,2024
2024-01-19,P002,製品B,115,1500,172500,金,1,2024
2024-01-19,P003,製品C,154,2000,308000,金,1,2024
2024-01-19,P004,製品D,180,2500,450000,金,1,2024
2024-01-19,P005,製品E,275,3000,825000,金,1,2024
2024-01-20,P001,製品A,59,1000,59000,土,1,2024
2024-01-20,P002,製品B,95,1500,142500,土,1,2024
2024-01-20,P003,製品C,112,2000,224000,土,1,2024
2024-01-20,P004,製品D,124,2500,310000,土,1,2024
2024-01-20,P005,製品E,179,3000,537000,土,1,2024
2024-01-21,P001,製品A,38,1000,38000,日,1,2024
2024-01-21,P002,製品B,54,1500,81000,日,1,2024
2024-01-21,P003,製品C,75,2000,150000,日,1,2024
2024-01-21,P004,製品D,100,2500,250000,日,1,2024
2024-01-21,P005,製品E,121,3000,363000,日,1,2024
2024-01-22,P001,製品A,73,1000,73000,月,1,2024
2024-01-22,P002,製品B,136,1500,204000,月,1,2024
2024-01-22,P003,製品C,156,2000,312000,月,1,2024
2024-01-22,P004,製品D,200,2500,500000,月,1,2024
2024-01-22,P005,製品E,258,3000,774000,月,1,2024
2024-01-23,P001,製品A,92,1000,92000,火,1,2024
2024-01-23,P002,製品B,135,1500,202500,火,1,2024
2024-01-23,P003,製品C,140,2000,280000,火,1,2024
2024-01-23,P004,製品D,205,2500,512500,火,1,2024
2024-01-23,P005,製品E,272,3000,816000,火,1,2024
2024-01-24,P001,製品A,91,1000,91000,水,1,2024
2024-01-24,P002,製品B,114,1500,171000,水,1,2024
2024-01-24,P003,製品C,185,2000,370000,水,1,2024
2024-01-24,P004,製品D,221,2500,552500,水,1,2024
2024-01-24,P005,製品E,219,3000,657000,水,1,2024
2024-01-25,P001,製品A,91,1000,91000,木,1,2024
2024-01-25,P002,製品B,125,1500,187500,木,1,2024
2024-01-25,P003,製品C,164,2000,328000,木,1,2024
2024-01-25,P004,製品D,212,2500,530000,木,1,2024
2024-01-25,P005,製品E,276,3000,828000,木,1,2024
2024-01-26,P001,製品A,84,1000,84000,金,1,2024
2024-01-26,P002,製品B,110,1500,165000,金,1,2024
2024-01-26,P003,製品C,143,2000,286000,金,1,2024
2024-01-26,P004,製品D,216,2500,540000,金,1,2024
2024-01-26,P005,製品E,263,3000,789000,金,1,2024
2024-01-27,P001,製品A,66,1000,66000,土,1,2024
2024-01-27,P002,製品B,75,1500,112500,土,1,2024
2024-01-27,P003,製品C,127,2000,254000,土,1,2024
2024-01-27,P004,製品D,163,2500,407500,土,1,2024
2024-01-27,P005,製品E,153,3000,459000,土,1,2024
2024-01-28,P001,製品A,45,1000,45000,日,1,2024
2024-01-28,P002,製品B,54,1500,81000,日,1,2024
2024-01-28,P003,製品C,80,2000,160000,日,1,2024
2024-01-28,P004,製品D,98,2500,245000,日,1,2024
2024-01-28,P005,製品E,107,3000,321000,日,1,2024
2024-01-29,P001,製品A,71,1000,71000,月,1,2024
2024-01-29,P002,製品B,107,1500,160500,月,1,2024
2024-01-29,P003,製品C,178,2000,356000,月,1,2024
2024-01-29,P004,製品D,215,2500,537500,月,1,2024
2024-01-29,P005,製品E,251,3000,753000,月,1,2024
2024-01-30,P001,製品A,85,1000,85000,火,1,2024
2024-01-30,P002,製品B,133,1500,199500,火,1,2024
2024-01-30,P003,製品C,169,2000,338000,火,1,2024
2024-01-30,P004,製品D,231,2500,577500,火,1,2024
2024-01-30,P005,製品E,219,3000,657000,火,1,2024
2024-01-31,P001,製品A,82,1000,82000,水,1,2024
2024-01-31,P002,製品B,132,1500,198000,水,1,2024
2024-01-31,P003,製品C,172,2000,344000,水,1,2024
2024-01-31,P004,製品D,182,2500,455000,水,1,2024
2024-01-31,P005,製品E,218,3000,654000,水,1,2024
2024-02-01,P001,製品A,103,1000,103000,木,2,2024
2024-02-01,P002,製品B,135,1500,202500,木,2,2024
2024-02-01,P003,製品C,161,2000,322000,木,2,2024
2024-02-01,P004,製品D,204,2500,510000,木,2,2024
2024-02-01,P005,製品E,252,3000,756000,木,2,2024
2024-02-02,P001,製品A,88,1000,88000,金,2,2024
2024-02-02,P002,製品B,138,1500,207000,金,2,2024
2024-02-02,P003,製品C,207,2000,414000,金,2,2024
2024-02-02,P004,製品D,208,2500,520000,金,2,2024
2024-02-02,P005,製品E,297,3000,891000,金,2,2024
2024-02-03,P001,製品A,60,1000,60000,土,2,2024
2024-02-03,P002,製品B,107,1500,160500,土,2,2024
2024-02-03,P003,製品C,122,2000,244000,土,2,2024
2024-02-03,P004,製品D,160,2500,400000,土,2,2024
2024-02-03,P005,製品E,211,3000,633000,土,2,2024
2024-02-04,P001,製品A,52,1000,52000,日,2,2024
2024-02-04,P002,製品B,61,1500,91500,日,2,2024
2024-02-04,P003,製品C,93,2000,186000,日,2,2024
2024-02-04,P004,製品D,134,2500,335000,日,2,2024
2024-02-04,P005,製品E,130,3000,390000,日,2,2024
2024-02-05,P001,製品A,86,1000,86000,月,2,2024
2024-02-05,P002,製品B,141,1500,211500,月,2,2024
2024-02-05,P003,製品C,199,2000,398000,月,2,2024
2024-02-05,P004,製品D,240,2500,600000,月,2,2024
2024-02-05,P005,製品E,248,3000,744000,月,2,2024
2024-02-06,P001,製品A,102,1000,102000,火,2,2024
2024-02-06,P002,製品B,131,1500,196500,火,2,2024
2024-02-06,P003,製品C,200,2000,400000,火,2,2024
2024-02-06,P004,製品D,262,2500,655000,火,2,2024
2024-02-06,P005,製品E,244,3000,732000,火,2,2024
2024-02-07,P001,製品A,83,1000,83000,水,2,2024
2024-02-07,P002,製品B,142,1500,213000,水,2,2024
2024-02-07,P003,製品C,185,2000,370000,水,2,2024
2024-02-07,P004,製品D,234,2500,585000,水,2,2024
2024-02-07,P005,製品E,322,3000,966000,水,2,2024
2024-02-08,P001,製品A,91,1000,91000,木,2,2024
2024-02-08,P002,製品B,135,1500,202500,木,2,2024
2024-02-08,P003,製品C,208,2000,416000,木,2,2024
2024-02-08,P004,製品D,215,2500,537500,木,2,2024
2024-02-08,P005,製品E,253,3000,759000,木,2,2024
2024-02-09,P001,製品A,94,1000,94000,金,2,2024
2024-02-09,P002,製品B,150,1500,225000,金,2,2024
